adm1_name,adm2_name,mkt_name,price_date,beans,eggs,fish,maize_fao,sorghum_fao,yam,rice,millet,onions,milk,meat_beef,meat_goat
Borno,Konduga,Konduga,2025-07-01,2445.16,7500.0,500.0,,,2500.0,,1577.42,222.58,3645.16,10000.0,5500.0
Borno,Konduga,Konduga,2025-08-01,2083.87,7500.0,500.0,,,2500.0,,1441.94,245.16,3193.55,10000.0,
Borno,Konduga,Konduga,2025-09-01,2000.0,7211.11,500.0,,,,,1200.0,200.0,3000.0,10000.0,
Borno,Konduga,Konduga,2025-10-01,2000.0,6576.92,500.0,,,,,1167.74,200.0,3000.0,10000.0,
Borno,Konduga,Konduga,2025-11-01,1665.22,6750.0,500.0,,,2500.0,,1000.0,200.0,3000.0,10000.0,
Borno,Konduga,Konduga,2025-12-01,1150.0,,,,,,,950.0,175.0,,10000.0,
Borno,Konduga,Konduga,2026-01-01,1200.0,,,,,,,1000.0,100.0,,10000.0,
Borno,Konduga,Konduga,2026-02-01,2200.0,7500.0,1000.0,,,,,800.0,200.0,5000.0,,
Borno,Konduga,Konduga,2026-03-01,2200.0,7500.0,1000.0,,,,,800.0,200.0,5000.0,,
Borno,Konduga,Konduga,2026-04-01,,,,,,,,,,,,
Borno,Konduga,Konduga,2026-05-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-01-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-02-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-03-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-04-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-05-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-06-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-07-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-08-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-09-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-10-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-11-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2024-12-01,4250.0,6000.0,800.0,,,4000.0,6500.0,2200.0,850.0,3500.0,7250.0,7750.0
Borno,Maiduguri,Kusawam Shanu,2025-01-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-02-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-03-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-04-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-05-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-06-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-07-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-08-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-09-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-10-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-11-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2025-12-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2026-01-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2026-02-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2026-03-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2026-04-01,,,,,,,,,,,,
Borno,Maiduguri,Kusawam Shanu,2026-05-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2024-01-01,,,,579.48,758.4,,,,,,,
Lagos,Kosofe,Lagos,2024-02-01,,,,735.9,739.02,,,,,,,
Lagos,Kosofe,Lagos,2024-03-01,,,,794.16,752.74,,,,,,,
Lagos,Kosofe,Lagos,2024-04-01,,,,797.95,759.6,,,,,,,
Lagos,Kosofe,Lagos,2024-05-01,,,,809.58,765.08,,,,,,,
Lagos,Kosofe,Lagos,2024-06-01,,,,1047.0,1028.24,,,,,,,
Lagos,Kosofe,Lagos,2024-07-01,,,,1155.05,1126.42,,,,,,,
Lagos,Kosofe,Lagos,2024-08-01,,,,1179.7,1129.28,,,,,,,
Lagos,Kosofe,Lagos,2024-09-01,,,,1041.57,1261.37,,,,,,,
Lagos,Kosofe,Lagos,2024-10-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2024-11-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2024-12-01,,,,852.2,977.3,,,,,,,
Lagos,Kosofe,Lagos,2025-01-01,,,,825.2,980.5,,,,,,,
Lagos,Kosofe,Lagos,2025-02-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-03-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-04-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-05-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-06-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-07-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-08-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-09-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-10-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-11-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2025-12-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2026-01-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2026-02-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2026-03-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2026-04-01,,,,,,,,,,,,
Lagos,Kosofe,Lagos,2026-05-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2024-01-01,2000.0,3300.0,333.0,,,1566.67,3366.67,1183.33,200.0,2400.0,2166.67,2000.0
Yobe,Machina,Machina Central,2024-02-01,2500.0,3500.0,333.0,,,1800.0,4200.0,1700.0,200.0,3000.0,2750.0,2500.0
Yobe,Machina,Machina Central,2024-03-01,2500.0,3558.33,382.0,,,1800.0,4316.67,1700.0,214.58,3000.0,2968.75,2500.0
Yobe,Machina,Machina Central,2024-04-01,2800.0,3800.0,417.0,,,2500.0,4200.0,1700.0,100.0,3000.0,,
Yobe,Machina,Machina Central,2024-05-01,3093.55,3816.13,607.71,,,2048.39,4200.0,1748.39,183.87,3000.0,3653.85,3500.0
Yobe,Machina,Machina Central,2024-06-01,4025.0,4206.25,667.0,,,2500.0,4375.0,2262.5,200.0,3000.0,3775.0,3587.5
Yobe,Machina,Machina Central,2024-07-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2024-08-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2024-09-01,5800.0,6300.0,833.0,,,3250.0,5350.0,1600.0,350.0,4500.0,3750.0,3750.0
Yobe,Machina,Machina Central,2024-10-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2024-11-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2024-12-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2025-01-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2025-02-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2025-03-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2025-04-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2025-05-01,2807.41,5800.0,487.04,,,3000.0,4396.3,1561.11,500.0,4000.0,4766.67,4344.44
Yobe,Machina,Machina Central,2025-06-01,2791.3,5991.3,500.0,,,3173.91,4343.48,1541.3,500.0,4000.0,5000.0,4630.43
Yobe,Machina,Machina Central,2025-07-01,2800.0,6000.0,500.0,,,3500.0,4374.07,1351.85,500.0,4000.0,5000.0,4700.0
Yobe,Machina,Machina Central,2025-08-01,2375.0,6000.0,550.0,,,2950.0,4225.0,1087.5,475.0,4000.0,4950.0,4425.0
Yobe,Machina,Machina Central,2025-09-01,1580.43,6000.0,726.09,,,3000.0,4052.17,982.61,393.48,4000.0,4800.0,4121.74
Yobe,Machina,Machina Central,2025-10-01,1367.74,6000.0,748.39,,,2467.74,2496.77,861.29,264.52,4000.0,4800.0,4200.0
Yobe,Machina,Machina Central,2025-11-01,1837.5,6175.0,700.0,,,3287.5,3512.5,812.5,300.0,4000.0,4975.0,4443.75
Yobe,Machina,Machina Central,2025-12-01,1387.1,6180.65,629.84,,,3274.19,3500.0,779.03,354.84,4000.0,4912.9,4590.32
Yobe,Machina,Machina Central,2026-01-01,1390.32,6219.35,596.77,,,3387.1,3500.0,741.94,267.74,4606.45,4800.0,4519.35
Yobe,Machina,Machina Central,2026-02-01,2068.18,6231.82,681.82,,,3340.91,3563.64,863.64,236.36,4768.18,5786.36,4822.73
Yobe,Machina,Machina Central,2026-03-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2026-04-01,,,,,,,,,,,,
Yobe,Machina,Machina Central,2026-05-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-01-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-02-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-03-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-04-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-05-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-06-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-07-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-08-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2024-09-01,6200.0,4500.0,1500.0,,,3250.0,5000.0,,250.0,3750.0,4500.0,5000.0
Adamawa,Madagali,Madagali,2024-10-01,5500.0,6500.0,,,,3000.0,5500.0,2500.0,400.0,150.0,,
Adamawa,Madagali,Madagali,2024-11-01,4018.52,,1300.0,,,2648.15,4966.67,2111.11,290.74,2302.22,5000.0,5333.33
Adamawa,Madagali,Madagali,2024-12-01,3266.67,7500.0,1066.67,,,4333.33,6273.33,2126.67,480.0,3910.67,7750.0,6000.0
Adamawa,Madagali,Madagali,2025-01-01,3500.0,8000.0,1833.33,,,2833.33,6266.67,1966.67,1000.0,4000.0,5500.0,6416.67
Adamawa,Madagali,Madagali,2025-02-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-03-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-04-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-05-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-06-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-07-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-08-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-09-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-10-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-11-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2025-12-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2026-01-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2026-02-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2026-03-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2026-04-01,,,,,,,,,,,,
Adamawa,Madagali,Madagali,2026-05-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2024-01-01,2200.0,3166.67,400.0,,,2366.67,3500.0,1100.0,250.0,2916.67,3266.67,3116.67
Borno,Mafa,Mafa,2024-02-01,1959.09,3572.73,336.36,,,3000.0,,1536.36,300.0,3500.0,3500.0,3072.73
Borno,Mafa,Mafa,2024-03-01,3200.0,3700.0,330.0,,,3000.0,,1600.0,300.0,3500.0,3360.0,3060.0
Borno,Mafa,Mafa,2024-04-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2024-05-01,5000.0,4425.0,650.0,,,3000.0,4000.0,2000.0,200.0,3625.0,3867.0,3500.0
Borno,Mafa,Mafa,2024-06-01,5365.22,4128.26,756.52,,,3000.0,4000.0,2121.74,200.0,3078.12,3988.43,3895.65
Borno,Mafa,Mafa,2024-07-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2024-08-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2024-09-01,6000.0,5650.0,500.0,,,4500.0,6450.0,1800.0,500.0,4000.0,6000.0,6150.0
Borno,Mafa,Mafa,2024-10-01,3300.0,5700.0,1500.0,,,4500.0,7000.0,2000.0,700.0,4000.0,6000.0,6500.0
Borno,Mafa,Mafa,2024-11-01,3000.0,6000.0,1500.0,,,4000.0,7200.0,3000.0,500.0,,6000.0,6000.0
Borno,Mafa,Mafa,2024-12-01,1700.0,6000.0,2000.0,,,3500.0,,1700.0,500.0,4000.0,6000.0,6000.0
Borno,Mafa,Mafa,2025-01-01,3000.0,9000.0,1000.0,,,4000.0,7500.0,1600.0,500.0,4000.0,9000.0,10000.0
Borno,Mafa,Mafa,2025-02-01,3000.0,9000.0,1000.0,,,4000.0,7500.0,1600.0,500.0,4000.0,9000.0,10000.0
Borno,Mafa,Mafa,2025-03-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2025-04-01,,6600.0,3000.0,,,2500.0,5600.0,1300.0,200.0,3600.0,5000.0,7000.0
Borno,Mafa,Mafa,2025-05-01,,6000.0,500.0,,,2230.77,5600.0,1300.0,223.08,4000.0,6000.0,7000.0
Borno,Mafa,Mafa,2025-06-01,,6000.0,500.0,,,2500.0,5600.0,1300.0,250.0,4000.0,6000.0,7000.0
Borno,Mafa,Mafa,2025-07-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2025-08-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2025-09-01,,6000.0,500.0,,,2500.0,5500.0,850.0,500.0,4000.0,6000.0,7000.0
Borno,Mafa,Mafa,2025-10-01,,6058.33,1083.33,,,2600.0,4250.0,868.75,291.67,4291.67,6058.33,7000.0
Borno,Mafa,Mafa,2025-11-01,1800.0,5953.33,1340.0,,,1976.67,4376.67,835.0,305.0,4000.0,6233.33,7233.33
Borno,Mafa,Mafa,2025-12-01,3000.0,6000.0,1312.5,,,2350.0,5400.0,975.0,300.0,200.0,7125.0,7375.0
Borno,Mafa,Mafa,2026-01-01,2800.0,7500.0,2000.0,,,3000.0,2600.0,700.0,200.0,4000.0,6500.0,6500.0
Borno,Mafa,Mafa,2026-02-01,,6500.0,833.33,,,1700.0,4033.33,783.33,300.0,4000.0,6333.33,7000.0
Borno,Mafa,Mafa,2026-03-01,,6500.0,833.33,,,1700.0,4033.33,783.33,300.0,4000.0,6333.33,7000.0
Borno,Mafa,Mafa,2026-04-01,,,,,,,,,,,,
Borno,Mafa,Mafa,2026-05-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-01-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-02-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-03-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-04-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-05-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-06-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-07-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-08-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-09-01,4000.0,5050.0,500.0,,,3250.0,,1750.0,500.0,4250.0,5000.0,5000.0
Borno,Magumeri,Magumeri Central,2024-10-01,3133.33,6250.0,933.33,,,3500.0,999.0,1400.0,766.67,3433.33,4833.33,4475.0
Borno,Magumeri,Magumeri Central,2024-11-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2024-12-01,6500.0,6000.0,500.0,,,3000.0,999.0,1600.0,500.0,6000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-01-01,3287.5,6221.05,854.17,,,2947.37,5500.0,1563.16,592.11,5171.05,5710.53,6078.95
Borno,Magumeri,Magumeri Central,2025-02-01,3200.0,6000.0,1000.0,,,3500.0,,1600.0,500.0,6000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-03-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2025-04-01,3400.0,6600.0,1000.0,,,,5600.0,1200.0,300.0,3600.0,5500.0,7000.0
Borno,Magumeri,Magumeri Central,2025-05-01,2917.65,7288.24,1070.59,,,,5141.18,1276.47,347.06,3957.35,7588.24,7941.18
Borno,Magumeri,Magumeri Central,2025-06-01,2500.0,7500.0,1025.0,,,,4562.5,1125.0,462.5,4000.0,7187.5,7187.5
Borno,Magumeri,Magumeri Central,2025-07-01,3163.64,6772.73,1000.0,,,3000.0,6000.0,1500.0,500.0,4000.0,6363.64,6363.64
Borno,Magumeri,Magumeri Central,2025-08-01,2914.71,6941.18,1205.88,,,,6000.0,1376.47,417.65,4000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-09-01,2944.44,5522.22,1250.0,,,,6250.0,1272.22,266.67,4000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-10-01,2604.17,5045.83,1395.83,,,,5812.5,1262.5,237.5,4000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-11-01,2000.0,5700.0,1400.0,,,,5000.0,950.0,300.0,4000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2025-12-01,2300.0,7500.0,1500.0,,,2500.0,,800.0,300.0,200.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2026-01-01,2200.0,7500.0,2000.0,,,2500.0,,900.0,200.0,4000.0,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2026-02-01,2400.0,7500.0,1500.0,,,2666.67,,866.67,200.0,4333.33,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2026-03-01,2400.0,7500.0,1500.0,,,2666.67,,866.67,200.0,4333.33,7000.0,7000.0
Borno,Magumeri,Magumeri Central,2026-04-01,,,,,,,,,,,,
Borno,Magumeri,Magumeri Central,2026-05-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-01-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-02-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-03-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-04-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-05-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-06-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-07-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-08-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-09-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-10-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-11-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2024-12-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-01-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-02-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-03-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-04-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-05-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-06-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-07-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-08-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-09-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-10-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-11-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2025-12-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2026-01-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2026-02-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2026-03-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2026-04-01,,,,,,,,,,,,
Katsina,Mai'Adua,Mai Adoua (CBM),2026-05-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-01-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-02-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-03-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-04-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-05-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-06-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-07-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-08-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-09-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-10-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2024-11-01,5305.25,5940.93,1257.56,,,3232.1,6931.89,2091.63,310.8,3791.51,5787.04,6156.79
Borno,Maiduguri,Maiduguri,2024-12-01,5450.0,5880.0,1133.33,,,3266.67,7033.0,2067.0,300.0,3766.67,6500.0,6666.67
Borno,Maiduguri,Maiduguri,2025-01-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-02-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-03-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-04-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-05-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-06-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-07-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-08-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-09-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-10-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-11-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2025-12-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2026-01-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2026-02-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2026-03-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2026-04-01,,,,,,,,,,,,
Borno,Maiduguri,Maiduguri,2026-05-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-01-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-02-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-03-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-04-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-05-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-06-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-07-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-08-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2024-09-01,6100.0,6000.0,2000.0,,,1800.0,6000.0,1700.0,325.0,4000.0,2500.0,1500.0
Adamawa,Michika,Michika,2024-10-01,6000.0,6000.0,2375.0,,,2250.0,6000.0,2500.0,275.0,200.0,1500.0,1200.0
Adamawa,Michika,Michika,2024-11-01,,,2250.0,,,1900.0,6000.0,2075.0,350.0,2300.0,,
Adamawa,Michika,Michika,2024-12-01,5500.0,7500.0,2000.0,,,2500.0,6250.0,2200.0,450.0,4000.0,7000.0,4950.0
Adamawa,Michika,Michika,2025-01-01,3500.0,8000.0,2000.0,,,1500.0,7000.0,2300.0,400.0,4000.0,7000.0,5000.0
Adamawa,Michika,Michika,2025-02-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-03-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-04-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-05-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-06-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-07-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-08-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-09-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-10-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-11-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2025-12-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2026-01-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2026-02-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2026-03-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2026-04-01,,,,,,,,,,,,
Adamawa,Michika,Michika,2026-05-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-01-01,4750.0,,1900.0,,,2250.0,8800.0,2000.0,550.0,4000.0,,
Borno,Maiduguri,Monday,2024-02-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-03-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-04-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-05-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-06-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-07-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-08-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2024-09-01,6973.33,5113.33,1933.33,,,2256.67,6906.67,3310.0,473.33,3733.33,5000.0,4883.33
Borno,Maiduguri,Monday,2024-10-01,6298.39,5848.39,640.32,,,2038.71,7611.29,2214.52,955.65,3420.97,4567.74,4608.06
Borno,Maiduguri,Monday,2024-11-01,4700.0,6050.0,750.0,,,1600.0,7800.0,2100.0,1000.0,3500.0,4450.0,4500.0
Borno,Maiduguri,Monday,2024-12-01,4761.67,6310.0,1293.33,,,2250.0,8975.0,2175.0,480.0,3801.67,6941.67,6941.67
Borno,Maiduguri,Monday,2025-01-01,4329.17,6341.67,1972.92,,,1893.75,8963.16,2068.42,469.79,4018.75,7000.0,6947.92
Borno,Maiduguri,Monday,2025-02-01,3871.43,6521.43,1302.68,,,2541.07,9055.36,1884.82,169.64,3730.36,6875.0,6919.64
Borno,Maiduguri,Monday,2025-03-01,3200.0,6750.0,1250.0,,,2450.0,8750.0,1650.0,100.0,3350.0,7000.0,7000.0
Borno,Maiduguri,Monday,2025-04-01,3900.0,6900.0,1700.0,,,2750.0,8100.0,1550.0,175.0,3900.0,7000.0,6250.0
Borno,Maiduguri,Monday,2025-05-01,4000.0,5900.0,1000.0,,,2850.0,7700.0,1633.33,133.33,3833.33,6000.0,6333.33
Borno,Maiduguri,Monday,2025-06-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2025-07-01,,,,,,,,,,,,
Borno,Maiduguri,Monday,2025-08-01,3200.0,7100.0,2500.0,,,2700.0,7433.33,1233.33,100.0,3933.33,6633.33,6550.0
Borno,Maiduguri,Monday,2025-09-01,3153.13,6934.37,2921.87,,,2237.5,7281.25,1171.88,100.0,4184.38,6562.5,6800.0
Borno,Maiduguri,Monday,2025-10-01,2625.81,7222.58,2637.1,,,2196.77,6773.08,995.97,100.0,4538.71,7000.0,6814.52
